Code,Building,Room,Room Type,Capacity,Guest,Notes,Adj Rm,Room Key,Outside Key,Keycard #,Card Returned,Key Returned,Key Notes
MYER*246,MYER,,Double,2,,,,R7K102,,,,,
MYER*246,MYER,,Double,2,,,,R7K102,,,,,
MYER*301,MYER,,Double,2,,,,R7K31,,,,,
MYER*301,MYER,,Double,2,,,,R7K31,,,,,
MYER*302,MYER,,Double,2,,,,R7K103,,,,,
MYER*302,MYER,,Double,2,,,,R7K103,,,,,
MYER*303,MYER,,Double,2,,,,R7K67,,,,,
MYER*303,MYER,,Double,2,,,,R7K67,,,,,
MYER*304,MYER,,Double,2,,,,R7K29,,,,,
MYER*304,MYER,,Double,2,,,,R7K29,,,,,
MYER*305,MYER,,Double,2,,,,R7K33,,,,,
MYER*305,MYER,,Double,2,,,,R7K33,,,,,
MYER*306,MYER,,Double,2,,,,R7K104,,,,,
MYER*306,MYER,,Double,2,,,,R7K104,,,,,
MYER*307,MYER,,Double,2,,,,R7K26,,,,,
MYER*307,MYER,,Double,2,,,,R7K26,,,,,
MYER*308,MYER,,Double,2,,,,R7K38,,,,,
MYER*308,MYER,,Double,2,,,,R7K38,,,,,
MYER*309,MYER,,Double,2,,,,R7K39,,,,,
MYER*309,MYER,,Double,2,,,,R7K39,,,,,
MYER*310,MYER,,Double,2,,,,R7K23,,,,,
MYER*310,MYER,,Double,2,,,,R7K23,,,,,
MYER*311,MYER,,Double,2,,,,R7K41,,,,,
MYER*311,MYER,,Double,2,,,,R7K41,,,,,
MYER*336,MYER,,Double,2,,,,R7K97,,,,,
MYER*336,MYER,,Double,2,,,,R7K97,,,,,
MYER*337,MYER,,Double,2,,,,R7K47,,,,,
MYER*337,MYER,,Double,2,,,,R7K47,,,,,
MYER*338,MYER,,Double,2,,,,R7K105,,,,,
MYER*338,MYER,,Double,2,,,,R7K105,,,,,
MYER*339,MYER,,Double,2,,,,R7K91,,,,,
MYER*339,MYER,,Double,2,,,,R7K91,,,,,
MYER*340,MYER,,Double,2,,,,R7K50,,,,,
MYER*340,MYER,,Double,2,,,,R7K50,,,,,
MYER*341,MYER,,Double,2,,,,R7K51,,,,,
MYER*341,MYER,,Double,2,,,,R7K51,,,,,
MYER*342,MYER,,Double,2,,,,R7K52,,,,,
MYER*342,MYER,,Double,2,,,,R7K52,,,,,
MYER*343,MYER,,Double,2,,,,R7K53,,,,,
MYER*343,MYER,,Double,2,,,,R7K53,,,,,
MYER*344,MYER,,Double,2,,,,R7K54,,,,,
MYER*344,MYER,,Double,2,,,,R7K54,,,,,
MYER*345,MYER,,Double,2,,,,R7K35,,,,,
MYER*345,MYER,,Double,2,,,,R7K35,,,,,
MYER*346,MYER,,Double,2,,,,R7K63,,,,,
MYER*346,MYER,,Double,2,,,,R7K63,,,,,
MYER*401,MYER,,Double,2,,,,R7K57,,,,,
MYER*401,MYER,,Double,2,,,,R7K57,,,,,
MYER*402,MYER,,Double,2,,,,R7K82,,,,,
MYER*402,MYER,,Double,2,,,,R7K82,,,,,
MYER*403,MYER,,Double,2,,,,R7K56,,,,,
MYER*403,MYER,,Double,2,,,,R7K56,,,,,
MYER*404,MYER,,Double,2,,,,R7K36,,,,,
MYER*404,MYER,,Double,2,,,,R7K36,,,,,
MYER*405,MYER,,Double,2,,,,R7K60,,,,,
MYER*405,MYER,,Double,2,,,,R7K60,,,,,
MYER*406,MYER,,Double,2,,,,R7K96,,,,,
MYER*406,MYER,,Double,2,,,,R7K96,,,,,
MYER*407,MYER,,Double,2,,,,R7K62,,,,,
MYER*407,MYER,,Double,2,,,,R7K62,,,,,
MYER*408,MYER,,Double,2,,,,R7K106,,,,,
MYER*408,MYER,,Double,2,,,,R7K106,,,,,
MYER*409,MYER,,Double,2,,,,R7K64,,,,,
MYER*409,MYER,,Double,2,,,,R7K64,,,,,
MYER*410,MYER,,Double,2,,,,R7K65,,,,,
MYER*410,MYER,,Double,2,,,,R7K65,,,,,
MYER*411,MYER,,Double,2,,,,R7K92,,,,,
MYER*411,MYER,,Double,2,,,,R7K92,,,,,
MYER*436,MYER,,Double,2,,,,R7K71,,,,,
MYER*436,MYER,,Double,2,,,,R7K71,,,,,
MYER*437,MYER,,Double,2,,,,R7K72,,,,,
MYER*437,MYER,,Double,2,,,,R7K72,,,,,
MYER*438,MYER,,Double,2,,,,R7K4,,,,,
MYER*438,MYER,,Double,2,,,,R7K4,,,,,
MYER*439,MYER,,Double,2,,,,R7K74,,,,,
MYER*439,MYER,,Double,2,,,,R7K74,,,,,
MYER*440,MYER,,Double,2,,,,R7K75,,,,,
MYER*440,MYER,,Double,2,,,,R7K75,,,,,
MYER*441,MYER,,Double,2,,,,R7K76,,,,,
MYER*441,MYER,,Double,2,,,,R7K76,,,,,
MYER*442,MYER,,Double,2,,,,R7K77,,,,,
MYER*442,MYER,,Double,2,,,,R7K77,,,,,
MYER*443,MYER,,Double,2,,,,R7K84,,,,,
MYER*443,MYER,,Double,2,,,,R7K84,,,,,
MYER*444,MYER,,Double,2,,,,R7K79,,,,,
MYER*444,MYER,,Double,2,,,,R7K79,,,,,
MYER*445,MYER,,Double,2,,,,R7K80,,,,,
MYER*445,MYER,,Double,2,,,,R7K80,,,,,
MYER*446,MYER,,Double,2,,,,R7K81,,,,,
MYER*446,MYER,,Double,2,,,,R7K81,,,,,
